season,game_id,game_date,away_team_id,away_team_abbr,away_team,away_score,home_team_id,home_team_abbr,home_team,home_score,actual_spread,winner,home_elo,away_elo,home_elo_post,away_elo_post,home_win_prob,away_win_prob,point_spread
2021,22100083,2021-10-30,1610612762,UTA,Utah Jazz,99,1610612741,CHI,Chicago Bulls,107,-8,home,1561.6556153080949,1600.5314684399355,1579.8016898660326,1582.3853938819977,0.5870682782017449,0.4129317217982551,-2.4449658747263765
2021,22100085,2021-10-30,1610612759,SAS,San Antonio Spurs,102,1610612749,MIL,Milwaukee Bucks,93,9,away,1529.4892281421066,1446.8865131216419,1495.3651542802845,1481.010586983464,0.7409948489124156,0.2590051510875844,-7.304108600818591
2021,22100084,2021-10-30,1610612748,MIA,Miami Heat,129,1610612763,MEM,Memphis Grizzlies,103,26,away,1522.2450996333298,1577.8889638327855,1485.1017399028515,1615.0323235632638,0.563489050589882,0.43651094941011803,-1.774245432021771
2021,22100078,2021-10-30,1610612738,BOS,Boston Celtics,112,1610612764,WAS,Washington Wizards,115,-3,home,1561.891709913214,1483.9491147128165,1569.2165229890184,1476.6243016370122,0.7358132125024633,0.26418678749753666,-7.117703808015904
2021,22100088,2021-10-30,1610612739,CLE,Cleveland Cavaliers,92,1610612756,PHX,Phoenix Suns,101,-9,home,1454.0748431718785,1516.086420110139,1474.5930448730512,1495.5682184089662,0.5544529111301397,0.4455470888698603,-1.5195369224695787
2021,22100089,2021-10-31,1610612758,SAC,Sacramento Kings,99,1610612742,DAL,Dallas Mavericks,105,-6,home,1502.8314769291667,1496.6887962303745,1516.5240551263123,1482.9962180332288,0.6481703380859319,0.35182966191406806,-4.245707227951689
2021,22100090,2021-10-31,1610612757,POR,Portland Trail Blazers,113,1610612766,CHA,Charlotte Hornets,125,-12,home,1536.0886357385343,1524.1497919309622,1553.7487717886727,1506.4896558808239,0.6557410383412747,0.34425896165872527,-4.477553752302883
2021,22100091,2021-10-31,1610612762,UTA,Utah Jazz,107,1610612749,MIL,Milwaukee Bucks,95,12,away,1495.3651542802845,1582.3853938819977,1468.7578731434273,1608.992675018855,0.5186706914788699,0.4813293085211301,-0.5191904159314709
2021,22100092,2021-10-31,1610612765,DET,Detroit Pistons,91,1610612751,BKN,Brooklyn Nets,117,-26,home,1477.2124187218246,1444.888985015892,1498.1920060344203,1423.9093977032965,0.6817259444938799,0.3182740555061201,-5.292937348237301
2021,22100093,2021-10-31,1610612745,HOU,Houston Rockets,85,1610612747,LAL,Los Angeles Lakers,95,-10,home,1481.7813839608766,1421.2287652065343,1495.406215508572,1407.603933658839,0.7159001958456063,0.28409980415439373,-6.422104750173694
2021,22100094,2021-11-01,1610612739,CLE,Cleveland Cavaliers,113,1610612766,CHA,Charlotte Hornets,110,3,away,1553.7487717886727,1495.5682184089662,1533.977030251916,1515.339959945723,0.7131148366204277,0.28688516337957226,-6.327222135188258
2021,22100098,2021-11-01,1610612741,CHI,Chicago Bulls,128,1610612738,BOS,Boston Celtics,114,14,away,1476.6243016370122,1579.8016898660326,1449.7914509120735,1606.6345405909713,0.49542749824241594,0.5045725017575841,0.1270955291608152
2021,22100100,2021-11-01,1610612743,DEN,Denver Nuggets,97,1610612763,MEM,Memphis Grizzlies,106,-9,home,1485.1017399028515,1535.7115958341055,1504.8761943321474,1515.9371414048096,0.5706031779354727,0.42939682206452734,-1.9756057627498376
2021,22100095,2021-11-01,1610612759,SAS,San Antonio Spurs,118,1610612754,IND,Indiana Pacers,131,-13,home,1428.3784688049695,1481.010586983464,1451.1931920859515,1458.195863702482,0.5677486232497243,0.4322513767502757,-1.8947152728602215
2021,22100096,2021-11-01,1610612757,POR,Portland Trail Blazers,103,1610612755,PHI,Philadelphia 76ers,113,-10,home,1556.053074413476,1506.4896558808239,1570.3032671332912,1492.2394631610086,0.7028604025899514,0.2971395974100486,-5.982536741306085
2021,22100102,2021-11-01,1610612760,OKC,Oklahoma City Thunder,94,1610612746,LAC,LA Clippers,99,-5,home,1446.1178828251236,1412.1837812165825,1457.451324423493,1400.8503396182132,0.6837342904276101,0.31626570957238986,-5.357364064341645
2021,22100097,2021-11-01,1610612764,WAS,Washington Wizards,111,1610612737,ATL,Atlanta Hawks,118,-7,home,1498.4303131412516,1569.2165229890184,1517.4803589869225,1550.1664771433475,0.541943222162388,0.458056777837612,-1.1685516060893315
